outcome,recency<0.33q,recency>0.66q,0.33q<=recency<=0.66q,lifetime<0.33q,lifetime>0.66q,0.33q<=lifetime<=0.66q,bigstoreshare<0.33q,bigstoreshare>0.66q,0.33q<=bigstoreshare<=0.66q,sum0<0.33q,sum0>0.66q,0.33q<=sum0<=0.66q,treatment,treat1,treat2,numbasket0,sum0,avgcart<0.33q,avgcart>0.66q,0.33q<=avgcart<=0.66q
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,51.900002,1,0,0
True,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,15,1824.2,1,0,0
False,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,108,50435.74,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,113,106163.96,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,95,42866.63,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,4,947.71,1,0,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,32,36153.67,0,1,0
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,27,5654.05,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,5,860.25,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,3,714.95,1,0,0
True,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,18,24762.46,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,177,172748.25,0,1,0
True,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,5,748.3000099999999,1,0,0
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,24,8259.84,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,5,4959.3,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,384,150995.77,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,287,180277.01,0,1,0
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,23,6870.82,1,0,0
True,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,29,33943.39,0,1,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,381,209213.33,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,110.6,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,119,223570.1,0,1,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,98,95319.91,0,1,0
True,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,28,14072.25,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,83,107647.94,0,1,0
False,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,22,25483.36,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,12,8007.61,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,2,616.11001,1,0,0
True,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,18,25148.16,0,1,0
True,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,14,5780.08,0,0,1
False,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,381,40939.3,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,3,439.3,1,0,0
True,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,43,83434.37,0,1,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,115,22378.16,1,0,0
True,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,13,4080.93,1,0,0
True,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,33,38580.93,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,48,29054.32,0,1,0
True,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,22,11400.33,0,0,1
False,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,46,9007.25,1,0,0
True,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,46,16258.44,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,96,100004.81,0,1,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,128,62195.44,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,179,111901.77,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,3,2336.86,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,217,180648.76,0,1,0
True,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,35,23222.43,0,1,0
True,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,6,2293.16,0,0,1
True,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,69,42862.41,0,1,0
True,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,36,26282.14,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,59,14705.94,1,0,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,271,82522.92,1,0,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,95,76115.44,0,1,0
True,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1659.3,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,129,65230.54,0,0,1
True,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,43,17471.3,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,215.90001,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,136,97797.84,0,1,0
True,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,80,33799.79,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,85,49654.52,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,232,158237.34,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,90,46552.34,0,0,1
False,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,11,5035.77,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,173,189637.99,0,1,0
True,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,87,45683.04,0,0,1
True,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,78,79007.04,0,1,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,92,36771.25,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,115,90502.72,0,1,0
True,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,64,42985.9,0,1,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,8,1696.99,1,0,0
True,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,30,21898.49,0,1,0
True,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,82,12696.15,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,267,158920.14,0,0,1
True,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,78,141809.13,0,1,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,168,47977.4,1,0,0
True,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,25,25443.77,0,1,0
True,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,12,3328.79,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,81,93204.21,0,1,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,163,135774.73,0,1,0
True,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,104,41609.78,0,0,1
True,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,24,6297.84,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,137,48854.93,0,0,1
True,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,147,55173.91,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,353,151500.3,0,0,1
False,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,54,16048.73,1,0,0
True,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,120,40200.63,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,207,97373.44,0,0,1
False,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,4,1353.53,0,0,1
True,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,10,785.9599900000001,1,0,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,441,275680.37,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,275,212974.3,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,75,19167.6,1,0,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,121,98419.86,0,1,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,65,72192.32,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,376,61761.78,1,0,0
True,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,42,9008.68,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,198,89100.71,0,0,1
False,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,849.48001,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,146,116775.09,0,1,0
True,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,41,31835.37,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,59,35863.53,0,1,0
False,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,42,12266.33,1,0,0
False,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,457.93001,0,0,1
True,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,144,198491.89,0,1,0
False,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,29,16261.26,0,0,1
True,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,5,1672.0,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,264,246964.34,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,268,159678.53,0,0,1
False,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,34,12971.75,0,0,1
True,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,4,2661.75,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,143,131096.01,0,1,0
True,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,23,67124.57,0,1,0
False,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,39,16809.72,0,0,1
False,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,52,29605.37,0,0,1
True,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,17,20105.29,0,1,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,13,1779.94,1,0,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,469,225748.77,0,0,1
True,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,95,45392.13,0,0,1
True,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,52,75476.69,0,1,0
False,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,28,7704.12,1,0,0
True,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,92,113377.62,0,1,0
True,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,6,1281.69,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,48,54274.56,0,1,0
False,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,6,760.06,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,9,1143.33,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,12,9567.65,0,1,0
True,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,36,12191.69,0,0,1
True,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,18,11575.3,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,5,152.2,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,180,104726.5,0,0,1
True,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,5,4349.6601,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,58.700001,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,4,1737.14,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,95,48622.43,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,55,16502.62,1,0,0
True,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,55,69879.38,0,1,0
True,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,8,5881.61,0,1,0
False,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,266.7,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,58.799999,1,0,0
True,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,49,30577.69,0,1,0
True,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,117,58637.59,0,0,1
False,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,12,7969.27,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,7,1244.3,1,0,0
False,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,3,80.800001,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,261,228088.51,0,1,0
False,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,199,58969.55,1,0,0
False,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,282,82474.87,1,0,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,8,5741.8,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,221,202616.29,0,1,0
False,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,16,4926.52,1,0,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,4,1825.4,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,139,35981.78,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,389.31,0,0,1
True,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,4,4823.83,0,1,0
False,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,29,3213.01,1,0,0
True,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,51,10130.59,1,0,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,104,156754.84,0,1,0
False,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,40,40745.62,0,1,0
True,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,59,44398.65,0,1,0
True,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,58,40065.01,0,1,0
True,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,45,25520.34,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,350.0,0,0,1
True,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,33,20735.52,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,106,24362.89,1,0,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,298,75981.98,1,0,0
True,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,44,42736.77,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,20,5209.87,1,0,0
True,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,88,30255.6,0,0,1
True,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,236,180384.93,0,1,0
True,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,6,8020.91,0,1,0
True,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,13,2034.78,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,128,58679.85,0,0,1
True,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,174,121958.21,0,1,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,3,433.20000999999996,1,0,0
True,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,35,36985.11,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,329,70918.1,1,0,0
False,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,232,65990.74,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,177,91377.52,0,0,1
False,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,110,38607.23,0,0,1
True,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,57,29654.24,0,0,1
True,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,6,1345.78,1,0,0
False,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,239,23025.12,1,0,0
False,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,55,25850.9,0,0,1
True,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,4,758.29,1,0,0
True,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,72,35231.7,0,0,1
False,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,5,521.1,1,0,0
True,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,119,24109.99,1,0,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,43,26544.11,0,1,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,76,13290.41,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,2,1298.85,0,1,0
True,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,35,10436.46,1,0,0
True,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,121,43957.87,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,79,42410.95,0,0,1
True,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,7,1300.4,1,0,0
True,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,61,15769.83,1,0,0
True,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,7,2283.5,1,0,0
True,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,70,14331.28,1,0,0
True,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,13,8914.02,0,1,0
False,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,16,7226.51,0,0,1
True,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,121,21600.35,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,183,174504.32,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,267,355522.17,0,1,0
True,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,74,47634.57,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,180,254522.26,0,1,0
True,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,277,34130.88,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,27,3457.71,1,0,0
True,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,58,18216.35,1,0,0
False,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,93,13516.92,1,0,0
False,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,13,4352.0,1,0,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,138,127455.49,0,1,0
True,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,16,13348.51,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,90,81404.62,0,1,0
True,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,48,34460.35,0,1,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,360,198773.68,0,0,1
True,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,66,16966.89,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,212,73894.27,0,0,1
False,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,117,87340.7,0,1,0
True,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,124,50974.38,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,72,56633.26,0,1,0
True,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,56,15898.76,1,0,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,5,2366.6,0,0,1
True,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,107,22935.35,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,7,2109.64,1,0,0
False,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,60,30175.68,0,0,1
False,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,27,11812.27,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,263,137511.22,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,188,46992.21,1,0,0
True,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,35,11954.67,0,0,1
True,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,138,64265.44,0,0,1
True,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,124,65395.53,0,0,1
False,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,23,17600.8,0,1,0
True,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,238,129696.66,0,0,1
True,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,97,35266.88,0,0,1
True,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,72,24096.6,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,229,79701.67,0,0,1
True,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,27,53309.74,0,1,0
True,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,152,75460.69,0,0,1
True,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,18,19487.16,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,186,134533.32,0,1,0
True,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,38,16753.8,0,0,1
False,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,20,3994.9,1,0,0
False,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,49,19662.22,0,0,1
True,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,180,101177.07,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,260,193683.14,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,7,1660.52,1,0,0
True,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,84,66904.64,0,1,0
False,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,64,13075.67,1,0,0
False,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,79,51839.3,0,1,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,206,58861.57,1,0,0
True,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,108,17164.11,1,0,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,9,1941.98,1,0,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,159,75391.91,0,0,1
True,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,13,9378.89,0,1,0
True,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,41,44372.05,0,1,0
True,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,60,77323.65,0,1,0
False,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,9,886.4,1,0,0
True,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,20,6162.62,1,0,0
True,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,33,48278.65,0,1,0
True,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,30,23978.46,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,79,33856.68,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,149.13,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,3,738.24001,1,0,0
True,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,12,7837.64,0,1,0
False,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,20,8948.26,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,39,43542.44,0,1,0
True,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,121,36083.37,1,0,0
False,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,11,5433.88,0,0,1
True,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,339,143432.24,0,0,1
True,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,66,5953.1,1,0,0
True,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,38,61205.69,0,1,0
False,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,10,856.8,1,0,0
True,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,248.89999,1,0,0
False,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,95,108665.06,0,1,0
True,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,9,4461.78,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,128.2,1,0,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,186,172674.91,0,1,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,107,90996.77,0,1,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,7,1366.92,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,132,53999.38,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,2,895.96,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,180,44612.05,1,0,0
False,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,40,25232.16,0,1,0
True,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,149,39394.19,1,0,0
True,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,92,51548.77,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,184,65786.42,0,0,1
True,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,351,29339.18,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,134,72369.38,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,152,76073.96,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,375,314349.12,0,1,0
True,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,18,5911.74,1,0,0
False,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,294,92280.39,1,0,0
True,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,50,9538.99,1,0,0
True,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,171,218376.63,0,1,0
True,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,75,48721.92,0,1,0
True,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,67,29911.18,0,0,1
True,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,178,24412.53,1,0,0
True,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,88,25671.62,1,0,0
True,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,16,5036.29,1,0,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,60,29070.44,0,0,1
False,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,615.16,0,1,0
False,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,93,58646.88,0,1,0
True,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,29,11249.03,0,0,1
True,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,116,125658.3,0,1,0
True,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,142,38736.27,1,0,0
True,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,98,33354.68,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,76,63499.29,0,1,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,121,65404.07,0,0,1
